i,j,O_i,O_j,K_i,K_j,F_i,F_j,G,D,dlogO,GxdlogO,A_sobelchen,A_oneminus_hc
109,56,7.535141742564827,34.345430824784316,3.6429590288862137,1.706339780516216,1.2911520392893043,0.9207681332867751,0.19901797434402324,0.9950898717201162,1.5168913484948563,0.3018886434774201,0.137982055061252,0.12331496460144531
54,9,4837.159649672711,614.5601090011195,0.14378208904043382,0.40338320901609115,0.1341387165938972,0.33567947674996873,0.16898517780694022,0.8449258890347011,-2.063176236244021,-0.3486462031287496,-0.08426102498144639,-0.13979994699677212
53,114,2.736724697276908,702.2240239226628,6.044834908564161,0.3773654699646007,1.5027865648626568,0.3174652570100799,0.252351662472016,1.26175831236008,5.5474906360911485,1.399918484565543,0.5412645780214099,0.5197967542790488
93,99,304.9340527000544,639.0732311527169,0.5726602481479452,0.39557121994058925,0.44518917611464837,0.33025210575905944,0.17651560389160137,0.8825780194580068,0.7399235179812518,0.13060804661005881,0.04925452276357506,0.07207532021558816
14,49,7.12692661800969,19354.123047075387,3.745836838683218,0.0718808577848553,1.3038437894597987,0.06938705718986804,0.1493217997082366,0.746608998541183,7.906780660998191,1.1806547181985305,0.42572111365965115,0.5717408944045536
25,26,464.9553095124899,17.467667736301486,0.463761182008895,2.392668537385671,0.37646601902442073,1.0893917977292618,0.1347703927501556,0.6738519637507779,-3.281589678229758,-0.4422611297798812,-0.22523848351278009,-0.2959956446918043
108,1,19780.62210767881,198.67418742088472,0.0711017069289636,0.7094622261350992,0.06866075836941243,0.5236922805505272,0.23611288193733337,1.1805644096866668,-4.60079182220479,-1.0863062163344883,-0.25913494384176056,-0.38325445837101735
16,22,960.4446286673391,328.0586150524378,0.3226738968420923,0.5521083004789411,0.2778469222741942,0.4326683944998179,0.20213669875891463,1.0106834937945732,-1.074204035254013,-0.21713605747975093,-0.07573440184592833,-0.10938419624118934
104,52,2177.4220279679075,3.309041708909051,0.21430321869865473,5.497292928323805,0.19356266737904185,1.4664740942842829,0.265837533268349,1.329187666341745,-6.4892382664870905,-1.7250830935535055,-0.6227873516135761,-0.6307656513750001
83,99,46.10783168243363,639.0732311527169,1.4726944510703697,0.39557121994058925,0.8481566528932305,0.33025210575905944,0.12481036960105865,0.6240518480052932,2.62903623032872,0.32813098360190146,0.15595272215419695,0.22473539150413002
116,63,196.83586202349264,6.454188718604265,0.7127674963101633,3.9362182451298415,0.5254910325191167,1.3261703268269056,0.12652748761671062,0.6326374380835531,-3.4176408599792656,-0.43242551158939074,-0.23179432978712072,-0.2850189635634055
32,98,4.300292400045926,7.942746297887959,4.822264267480449,3.5482536206213497,1.4136843952136653,1.279052423787354,0.11730151108611322,0.5865075554305661,0.6135760764036704,0.071973400928439,0.03391148163086888,0.035858467346136846
71,65,11.526834629697348,12.123871242605476,2.94540465402414,2.87196631812738,1.1911683108185804,1.1789762615728703,0.17099378988343536,0.8549689494171768,0.05049857592435725,0.008634942881022251,0.004073826777128642,0.0037844419197108348
5,30,10324.620266037431,147.68038729061078,0.09841537604331724,0.8228839443404541,0.09379970921570838,0.5830094049670291,0.09805808076767117,0.49029040383835587,-4.247236245795325,-0.4164758348295785,-0.1189662069246826,-0.20367249005294052
80,106,21.557252224008096,54.78709854983507,2.153789713594461,1.3510171103330069,1.0370239526308085,0.8063325646217007,0.21942675988501692,1.0971337994250847,0.9327424482611653,0.20466865322916553,0.09896235095089018,0.09231857063380389
6,44,3.8257122386633187,8424.95037102489,5.112623946701628,0.10894726302774776,1.437619642206033,0.10331909662960058,0.17540224123588477,0.8770112061794239,7.697208208392906,1.350107571011365,0.5130554935181112,0.6299472508542879
44,8,8424.95037102489,12426.356496905111,0.10894726302774776,0.0897073640450797,0.10331909662960058,0.0858563888787105,0.07636537513494308,0.3818268756747154,0.38862215528323674,0.029677276673954478,0.0033327755697636803,0.006431227059069067
39,80,14.778250551286161,21.557252224008096,2.6012882984474257,2.153789713594461,1.1306782491004344,1.0370239526308085,0.07237156926685934,0.3618578463342967,0.37755574748649146,0.027324301931319468,0.016309158310446964,0.02289581861065071
21,102,13.154302990357783,2793.631700406624,2.7571860944142363,0.18919751370365645,1.1591668014213916,0.17284645402650262,0.013018493049153201,0.065092465245766,5.358348784392703,0.0697576264045549,0.03208318240641461,0.06148876324960251
65,75,12.123871242605476,1619.8580988616181,2.87196631812738,0.24846287957947188,1.1789762615728703,0.2210068770412093,0.2578423463417119,1.2892117317085594,4.894917491997891,1.2621170112858238,0.49955593599688575,0.5333480974741692
35,62,7.794624451253165,146.63673580212495,3.581808825739115,0.8258070910538823,1.283386420983284,0.584475206158463,0.14536074691695447,0.7268037345847723,2.934524020151364,0.4265646034149462,0.22601189953899306,0.2604390696008615
10,45,59.841502682878094,1231.6132446271538,1.2927029941180554,0.28494617049680115,0.785192588841013,0.24941171409289448,0.16100091573071001,0.80500457865355,3.024380724963092,0.48692806623736645,0.2058706335625306,0.28661114603267024
86,87,1936.71477112103,2.8912284309220695,0.22723078434554597,5.881103155464377,0.2040478121465225,1.4924568399759375,0.11805877515600784,0.5902938757800392,-6.507066925244581,-0.7682163510525453,-0.3539025064558685,-0.4721497775709391
22,15,328.0586150524378,2839.1502326771993,0.5521083004789411,0.18767473580055763,0.4326683944998179,0.1715746246270746,0.1794670272366717,0.8973351361833586,2.1580677756892275,0.3873020082782021,0.11489373580901813,0.17906262174276188
38,49,8067.784894509908,19354.123047075387,0.11133272646697859,0.0718808577848553,0.105462038333748,0.06938705718986804,0.005828758221598229,0.029143791107991146,0.8750265159727064,0.005100317999092367,0.0005256799920949446,0.0010486864262655438
38,64,8067.784894509908,1811.4130482654725,0.11133272646697859,0.23495855040018818,0.105462038333748,0.2102576357473089,0.00016764182131492888,0.0008382091065746444,-1.4937717278260498,-0.00025041861308150725,-4.392031184118405e-05,-8.782900184600706e-05
82,35,11615.929680492683,7.794624451253165,0.09278398322068948,3.581808825739115,0.08867038735445555,1.283386420983284,0.027139168968987423,0.13569584484493713,-7.306698360179195,-0.1982977214023265,-0.08083966879885196,-0.14786920374848123
86,88,1936.71477112103,3.7220802116033695,0.22723078434554597,5.183309431518146,0.2040478121465225,1.4431535995861136,0.15485084675776625,0.7742542337888313,-6.254465690997764,-0.9685093082684013,-0.42817173117919943,-0.5267229255062922
60,40,2.508270818342451,2.7122439253325923,6.314119357764614,6.072054031321146,1.5188907173596957,1.5044631782097568,0.20262430604806603,1.0131215302403302,0.07818271026647217,0.01584171741270093,0.004273078385113371,0.00316031418867202
9,30,614.5601090011195,147.68038729061078,0.40338320901609115,0.8228839443404541,0.33567947674996873,0.5830094049670291,0.18541360061408102,0.927068003070405,-1.4258563487122444,-0.2643731595731839,-0.10949733885669893,-0.1501058854171332
53,32,2.736724697276908,4.300292400045926,6.044834908564161,4.822264267480449,1.5027865648626568,1.4136843952136653,0.1403225497124432,0.701612748562216,0.4519211809754049,0.0634147323835273,0.024318061716004147,0.0224761837519849
84,83,110.92667875983251,46.10783168243363,0.949471635112423,1.4726944510703697,0.6438248965064095,0.8481566528932305,0.05370944283568095,0.26854721417840477,-0.8778866111133823,-0.04715080075580388,-0.027161259981901775,-0.04491663000759982
116,54,196.83586202349264,4837.159649672711,0.7127674963101633,0.14378208904043382,0.5254910325191167,0.1341387165938972,0.2094989476289359,1.0474947381446795,3.2017127844598967,0.6707554589544584,0.19834011353926,0.29222455817451887
115,91,8.71009627683682,4807.617667226662,3.3883520111700705,0.14422317057090417,1.2576580016101422,0.13452253715969725,0.12861125185217945,0.6430562592608973,6.313474108524465,0.8119838086336542,0.340458122461406,0.4717136695432933
19,71,314.29036775894906,11.526834629697348,0.5640718988663178,2.94540465402414,0.43998134304714104,1.1911683108185804,0.148230525676731,0.741152628383655,-3.305639533514858,-0.4899966857506912,-0.2532027190559476,-0.30813020204698605
29,16,6.54739708296417,960.4446286673391,3.908099926638921,0.3226738968420923,1.3229633808384866,0.2778469222741942,0.1441884490001008,0.7209422450005041,4.988328753348385,0.71925938604791,0.34392730125003007,0.4331938607639495
58,99,4.5496607402842715,639.0732311527169,4.688247096530768,0.39557121994058925,1.40193597182215,0.33025210575905944,0.11457706903554804,0.5728853451777403,4.944966382946001,0.5665797546372683,0.2869780559135402,0.3797073429224481
30,108,147.68038729061078,19780.62210767881,0.8228839443404541,0.0711017069289636,0.5830094049670291,0.06866075836941243,0.09542987249098359,0.4771493624549179,4.897407662781075,0.4673589887955639,0.12182194553769199,0.21061082837660727
19,20,314.29036775894906,16775.85071809021,0.5640718988663178,0.07720718595173334,0.43998134304714104,0.07433749168006909,0.10536943937947355,0.5268471968973677,3.977378377314774,0.41909412981769795,0.09580552127390178,0.16849011618581822
26,46,17.467667736301486,45.53157135369584,2.392668537385671,1.4819845657903166,1.0893917977292618,0.8512298304538556,0.05280195641211308,0.26400978206056536,0.9580543470781397,0.05058714387485539,0.03092593093068642,0.048675461481266225
112,54,3.504102547486015,4837.159649672711,5.342094869771885,0.14378208904043382,1.4551963613997434,0.1341387165938972,0.16832310635746092,0.8416155317873046,7.230148539725128,1.2170010616323936,0.4893980368178259,0.5994048486884205
84,14,110.92667875983251,7.12692661800969,0.949471635112423,3.745836838683218,0.6438248965064095,1.3038437894597987,0.13666006526852068,0.6833003263426034,-2.744989339208495,-0.3751304222576264,-0.20167601685574532,-0.23380483444395184
58,63,4.5496607402842715,6.454188718604265,4.688247096530768,3.9362182451298415,1.40193597182215,1.3261703268269056,0.2260009786835202,1.130004893417601,0.3496766661588786,0.07902726877469714,0.024870610681178462,0.018334519347481315
66,91,3.5376180102113692,4807.617667226662,5.316729091804491,0.14422317057090417,1.4533076256054878,0.13452253715969725,0.013798082866756156,0.06899041433378078,7.214503330735588,0.09954631479997794,0.04544984240926604,0.08616386239961404
39,98,14.778250551286161,7.942746297887959,2.6012882984474257,3.5482536206213497,1.1306782491004344,1.279052423787354,0.23759066280005106,1.1879533140002554,-0.6208974457641201,-0.14751943566995604,-0.05488722847663163,-0.04217972328231745
65,33,12.123871242605476,7670.20954357515,2.87196631812738,0.11418166869577849,1.1789762615728703,0.10801500210359521,0.14429095321130955,0.7214547660565478,6.449922874783853,0.9306655197419922,0.3624325094851692,0.497863144522804
20,85,16775.85071809021,36.16666891634916,0.07720718595173334,1.6628219347046558,0.07433749168006909,0.9079458211985039,0.13747253873384507,0.6873626936692254,-6.139557727486395,-0.8440205875005512,-0.27675264363967295,-0.4144369065343576
7,98,6.608848453764152,7.942746297887959,3.889888056716178,3.5482536206213497,1.3208699449832768,1.279052423787354,0.08924210797090351,0.44621053985451753,0.18384967085887816,0.016407132177203076,0.008586879988044638,0.010446940584433073
71,74,11.526834629697348,29.711888985284112,2.94540465402414,1.834572453281875,1.1911683108185804,0.9568589331056866,0.08837430705426336,0.4418715352713168,0.9468695050714202,0.08367893638150006,0.04894940109811477,0.0644427247182705
67,59,494.99227922333824,9.81088985725043,0.4494700803003817,3.192609487827997,0.36699372971746,1.229674403712352,0.03761227472782912,0.1880613736391456,-3.921049186255157,-0.14747957921475977,-0.08061959144084085,-0.13977281425060462
47,80,2.3363551250908765,21.557252224008096,6.542301761997848,2.153789713594461,1.5317421332743353,1.0370239526308085,0.21707041981006447,1.0853520990503225,2.2221202139136276,0.4823565677026614,0.17111280991864108,0.13481035311264267
54,89,4837.159649672711,82.63810421094828,0.14378208904043382,1.1000434190467496,0.1341387165938972,0.7096954915457335,0.13361570792737604,0.6680785396368802,-4.069612093990022,-0.543764100928288,-0.18794507483460277,-0.2918580524515688
15,53,2839.1502326771993,2.736724697276908,0.18767473580055763,6.044834908564161,0.1715746246270746,1.5027865648626568,0.20347783351576618,1.017389167578831,-6.944498233112904,-1.41305145532788,-0.5566379899058882,-0.6230580863102989
101,18,118.455099209485,3698.075211014825,0.9188045127782668,0.16444176526118187,0.6295759162738185,0.15194843113863013,0.21174039304002149,1.0587019652001075,3.441033770889031,0.7286058431120306,0.24119188863041238,0.3379187447061577
3,96,2.604869850664517,2662.252780287443,6.1959368887292,0.19380963130537682,1.5119532941376506,0.17668773857105805,0.11220426546497031,0.5610213273248515,6.929545240632394,0.7775245337314387,0.3508725513603068,0.477460281163433
57,80,37.19945256754567,21.557252224008096,1.6395766534487746,2.153789713594461,0.9009710796419971,1.0370239526308085,0.1318240100066709,0.6591200500333545,-0.5455817551920457,-0.0719207747558933,-0.040554022767378684,-0.047363095312500714
46,100,45.53157135369584,7.507853127118326,1.4819845657903166,3.649573512291569,0.8512298304538556,1.2919819538063628,0.12380408372663003,0.6190204186331502,-1.8024564048933618,-0.2231514636650183,-0.1223146883526508,-0.14098018960907877
93,86,304.9340527000544,1936.71477112103,0.5726602481479452,0.22723078434554597,0.44518917611464837,0.2040478121465225,0.2267193679197419,1.1335968395987095,1.8486528670854012,0.4191254095286208,0.13196894633190148,0.18978730998770654
69,67,2.56332481115055,494.99227922333824,6.245945341715144,0.4494700803003817,1.5149131076864493,0.36699372971746,0.15957123386799077,0.7978561693399538,5.263236994723202,0.8398612213876369,0.3947646141379997,0.44757490003692624
22,95,328.0586150524378,1175.2937384847537,0.5521083004789411,0.2916935250128836,0.4326683944998179,0.25456591104278986,0.16237380367646523,0.8118690183823262,1.276081088689133,0.20720214017005928,0.07088024243782956,0.10949093586353986
62,14,146.63673580212495,7.12692661800969,0.8258070910538823,3.745836838683218,0.584475206158463,1.3038437894597987,0.20380384578762625,1.0190192289381312,-3.024078251211613,-0.616318777559646,-0.29193768145823823,-0.28639973371868765
71,110,11.526834629697348,18.97963110420517,2.94540465402414,2.29538805074504,1.1911683108185804,1.0687686530891674,0.14408054215892535,0.7204027107946267,0.4986885937934069,0.07185132296222617,0.03751831784805926,0.039081072041245446
108,51,19780.62210767881,1161.9559413577483,0.0711017069289636,0.29336288608233263,0.06866075836941243,0.2558364294309076,0.30307334465135616,1.515366723256781,-2.834598035553241,-0.8590911073772846,-0.13947482659493932,-0.22255824594713358
62,16,146.63673580212495,960.4446286673391,0.8258070910538823,0.3226738968420923,0.584475206158463,0.2778469222741942,0.08018807566268488,0.4009403783134244,1.8794379887587578,0.15070851564591156,0.060994090399973534,0.10348777235434059
109,31,7.535141742564827,25.68086014875731,3.6429590288862137,1.9733095472939512,1.2911520392893043,0.9932825639713306,0.24386650793662257,1.219332539683113,1.226168330025656,0.2990213887858369,0.1158020970860385,0.09071354924640318
40,90,2.7122439253325923,19.116403997054835,6.072054031321146,2.2871618583637603,1.5044631782097568,1.0669818093766488,0.25516919930664295,1.2758459965332147,1.9527705054642355,0.4982868863089374,0.15221389760442594,0.10964052512770373
112,23,3.504102547486015,172.00013324926263,5.342094869771885,0.7624925563096768,1.4551963613997434,0.5520322974757735,0.06419742471008522,0.3209871235504261,3.8935608130372095,0.24995657714909444,0.1410273994028468,0.2107983683041873
113,60,6061.354210413826,2.508270818342451,0.12844439814002867,6.314119357764614,0.12069321449249193,1.5188907173596957,0.21457476479234083,1.0728738239617042,-7.7900949224270075,-1.6715577856897836,-0.6075696857068202,-0.6825323562619612
95,35,1175.2937384847537,7.794624451253165,0.2916935250128836,3.581808825739115,0.25456591104278986,1.283386420983284,0.17094906336836932,0.8547453168418466,-5.015839062345242,-0.8574529897143989,-0.3910160451841829,-0.47057428637867127
102,49,2793.631700406624,19354.123047075387,0.18919751370365645,0.0718808577848553,0.17284645402650262,0.06938705718986804,0.21522145754721,1.07610728773605,1.935563040036544,0.4165746986511738,0.05541684109212375,0.09777913279494244
57,98,37.19945256754567,7.942746297887959,1.6395766534487746,3.5482536206213497,0.9009710796419971,1.279052423787354,0.05981276360858233,0.29906381804291166,-1.5440349484426572,-0.09235299737459025,-0.05504598908711697,-0.08165970316567495
112,104,3.504102547486015,2177.4220279679075,5.342094869771885,0.21430321869865473,1.4551963613997434,0.19356266737904185,0.16822090438315387,0.8411045219157693,6.431962461553098,1.0819905422409588,0.4642997815808918,0.555695887632319
62,41,146.63673580212495,12.708837079423446,0.8258070910538823,2.8050918982538247,0.584475206158463,1.1675497400052632,0.07646691506422798,0.3823345753211399,-2.4456607588313695,-0.18701213352147367,-0.1082934817377217,-0.15981163499824558
70,88,3323.333728485727,3.7220802116033695,0.1734654640977032,5.183309431518146,0.15962109080000128,1.4431535995861136,0.12511480842921796,0.6255740421460898,-6.794440984529759,-0.8500851821630678,-0.3731629318256692,-0.4995357122676869
47,51,2.3363551250908765,1161.9559413577483,6.542301761997848,0.29336288608233263,1.5317421332743353,0.2558364294309076,0.2564846647660954,1.282423323830477,6.2092679443387,1.5925820071465737,0.5914147043285635,0.5800495924710712
69,99,2.56332481115055,639.0732311527169,6.245945341715144,0.39557121994058925,1.5149131076864493,0.33025210575905944,0.13987920713194876,0.6993960356597438,5.518713880358812,0.7719533219726709,0.3702214409800308,0.4471370258670798
47,45,2.3363551250908765,1231.6132446271538,6.542301761997848,0.28494617049680115,1.5317421332743353,0.24941171409289448,0.018906871036405787,0.09453435518202893,6.267488093854178,0.11849858911270968,0.06048644341218445,0.11150444916758218
68,16,7657.041530303628,960.4446286673391,0.11427980711231808,0.3226738968420923,0.10810282227346377,0.2778469222741942,0.04508085678458211,0.22540428392291056,-2.075984632832702,-0.09358716591972431,-0.01912089535216955,-0.036634703333003005
4,22,7.811498145098851,328.0586150524378,3.5779381841489326,0.5521083004789411,1.2828891486522795,0.4326683944998179,0.06449689857326846,0.3224844928663423,3.7375955274345225,0.24106331964084624,0.1343036941854085,0.20857649013694302
7,64,6.608848453764152,1811.4130482654725,3.889888056716178,0.23495855040018818,1.3208699449832768,0.2102576357473089,0.2261793950149258,1.130896975074629,5.613453083386557,1.2696474223450411,0.5149534085338134,0.5638512436516073
95,68,1175.2937384847537,7657.041530303628,0.2916935250128836,0.11427980711231808,0.25456591104278986,0.10810282227346377,0.09766264555820206,0.4883132277910103,1.8741075793975819,0.18303030426464606,0.03568614674526407,0.06547316564731653
102,1,2793.631700406624,198.67418742088472,0.18919751370365645,0.7094622261350992,0.17284645402650262,0.5236922805505272,0.03321456768541567,0.16607283842707835,-2.6434314792657556,-0.0878004337898309,-0.029106577031267074,-0.054999354779084686
29,50,6.54739708296417,138.0047120429081,3.908099926638921,0.8512419979522985,1.3229633808384866,0.5971025949839701,0.23374961315937776,1.1687480657968887,3.048220251060532,0.7125203045099807,0.313304203511478,0.28459415882940464
2,118,509.3583454725148,555.8391659568556,0.4430862641319059,0.4241558170244208,0.36272666310401147,0.3499410508562601,0.1687901060008828,0.8439505300044139,0.08732719508649289,0.014739966515408907,0.005275033256423423,0.007987963128263331
3,112,2.604869850664517,3.504102547486015,6.1959368887292,5.342094869771885,1.5119532941376506,1.4551963613997434,0.17567277150345784,0.8783638575172892,0.29655172588092993,0.05209606357963667,0.01675050666907152,0.013545691172076046
93,101,304.9340527000544,118.455099209485,0.5726602481479452,0.9188045127782668,0.44518917611464837,0.6295759162738185,0.09007834734857897,0.4503917367428949,-0.9455615534266002,-0.08517462204902321,-0.04091529316927453,-0.06521258936124275
55,74,449.322077600395,29.711888985284112,0.4717600065877112,1.834572453281875,0.3817199123947154,0.9568589331056866,0.2570672399033751,1.2853361995168755,-2.716192684395849,-0.6982441564233801,-0.3070834073305556,-0.3199093360054045
32,27,4.300292400045926,3234.750068824133,4.822264267480449,0.17582459860004013,1.4136843952136653,0.16161651882524763,0.14078817903958352,0.7039408951979176,6.623023925074253,0.9324434781467991,0.40338502548112065,0.5227966635341118
86,117,1936.71477112103,4.127708599862939,0.22723078434554597,4.922043922847324,0.2040478121465225,1.4221359984733188,0.001966386411432347,0.009831932057161735,-6.15102596508908,-0.012095293874118706,-0.005987966581140713,-0.011880872368176143
62,11,146.63673580212495,222.12123672915587,0.8258070910538823,0.6709728672574028,0.584475206158463,0.5024183326477355,0.0646535996566729,0.3232679982833645,0.4152650008584864,0.02684837711693251,0.01316118054402178,0.022253279069902154
52,103,3.309041708909051,7582.652795759439,5.497292928323805,0.11483900336430355,1.4664740942842829,0.10860306924698922,0.08681049706915318,0.4340524853457659,7.7369597569185,0.6716493223021296,0.2843704488803162,0.4248273367465796
11,69,222.12123672915587,2.56332481115055,0.6709728672574028,6.245945341715144,0.5024183326477355,1.5149131076864493,0.13791778448162773,0.6895889224081386,-4.461918174005079,-0.6153778690970904,-0.30798034103741534,-0.3553767617666651
43,58,150.19748109941543,4.5496607402842715,0.8159596355774856,4.688247096530768,0.579525093519426,1.40193597182215,0.20734171712927385,1.0367085856463691,-3.496898301271214,-0.7250528984120143,-0.3293640000716198,-0.3145991846283013
92,114,1854.6347018910524,702.2240239226628,0.23220459481674394,0.3773654699646007,0.20804956262157245,0.3174652570100799,0.09547087767325058,0.4773543883662529,-0.9711905539306951,-0.09272041457173386,-0.026011126506563925,-0.046078362864167
79,1,36.45532583139982,198.67418742088472,1.6562256560846242,0.7094622261350992,0.9059756217882032,0.5236922805505272,0.10493444829911247,0.5246722414955624,1.6955786727006528,0.1779246125675844,0.09676834259838943,0.13807578434297052
56,86,34.345430824784316,1936.71477112103,1.706339780516216,0.22723078434554597,0.9207681332867751,0.2040478121465225,0.315321586225877,1.5766079311293852,4.032279408038875,1.2714647390487583,0.4610382311177601,0.4907390493609265
19,25,314.29036775894906,464.9553095124899,0.5640718988663178,0.463761182008895,0.43998134304714104,0.37646601902442073,0.15619785593145744,0.7809892796572871,0.39162399570611495,0.061170828460605446,0.024181511730987065,0.03606675583534802
76,111,187.8217141024258,53.6919091646798,0.7296710237396979,1.364726348943916,0.5346219506994184,0.8111960423600342,0.11034139130200211,0.5517069565100106,-1.2522308607999095,-0.13817289541196576,-0.07369220901847853,-0.1053683032438022
1,14,198.67418742088472,7.12692661800969,0.7094622261350992,3.745836838683218,0.5236922805505272,1.3038437894597987,0.15247180949245895,0.7623590474622948,-3.3277861416958916,-0.507393574628301,-0.2627425653728458,-0.30073422163900054
118,46,555.8391659568556,45.53157135369584,0.4241558170244208,1.4819845657903166,0.3499410508562601,0.8512298304538556,0.05609170240417899,0.28045851202089495,-2.5020730213004927,-0.14034553530431224,-0.06977097934808743,-0.11889455493826173
71,88,11.526834629697348,3.7220802116033695,2.94540465402414,5.183309431518146,1.1911683108185804,1.4431535995861136,0.19012640598408465,0.9506320299204232,-1.1303950545119341,-0.21491794905653747,-0.08282715613903546,-0.06864833417705929
85,52,36.16666891634916,3.309041708909051,1.6628219347046558,5.497292928323805,0.9079458211985039,1.4664740942842829,0.2226208329218984,1.1131041646094921,-2.3914793129686385,-0.5323931165685677,-0.20668937051675806,-0.16851463849789905
63,16,6.454188718604265,960.4446286673391,3.9362182451298415,0.3226738968420923,1.3261703268269056,0.2778469222741942,0.10632000638394097,0.5316000319197048,5.002666998333661,0.5318835871995656,0.2648696030275202,0.3685744874846575
41,36,12.708837079423446,987.3688568312764,2.8050918982538247,0.3182440462872048,1.1675497400052632,0.27455612086819775,0.22510503020521366,1.1255251510260682,4.352746100236857,0.9798250423694437,0.42310706942112286,0.46545193308420707
103,77,7582.652795759439,5160.7161600383815,0.11483900336430355,0.13920185197098706,0.10860306924698922,0.13014372799156962,0.1281962409706886,0.640981204853443,-0.38478775091528483,-0.049328343238905156,-0.006893456671207582,-0.01279019610172838
2,60,509.3583454725148,2.508270818342451,0.4430862641319059,6.314119357764614,0.36272666310401147,1.5188907173596957,0.1716153217386268,0.8580766086931341,-5.313558188719426,-0.9118879981339995,-0.4184086004267969,-0.46090548433024847
49,38,19354.123047075387,8067.784894509908,0.0718808577848553,0.11133272646697859,0.06938705718986804,0.105462038333748,0.09438081490503503,0.47190407452517513,-0.8750265159727064,-0.08258571564101767,-0.008508293052885248,-0.01633607922680025
87,61,2.8912284309220695,4544.952923336464,5.881103155464377,0.1483321547035946,1.4924568399759375,0.13809052234202582,0.08993899107520359,0.44969495537601795,7.360091174242552,0.6619591744328855,0.29248203919327376,0.42866991664116183
94,57,884.9771408402388,37.19945256754567,0.336150664066155,1.6395766534487746,0.2877816651440388,0.9009710796419971,0.03755430650758565,0.18777153253792825,-3.1692677698706597,-0.11901965323433518,-0.05737515783617833,-0.10303718398492001
29,63,6.54739708296417,6.454188718604265,3.908099926638921,3.9362182451298415,1.3229633808384866,1.3261703268269056,0.16647528905007974,0.8323764452503988,-0.014338244985276472,-0.002386963478394757,-0.0009990538865272125,-0.0008863092436119935
2,90,509.3583454725148,19.116403997054835,0.4430862641319059,2.2871618583637603,0.36272666310401147,1.0669818093766488,0.1286881961086002,0.6434409805430009,-3.282604972988719,-0.42243251251103847,-0.21422376153671446,-0.28852754231142785
117,4,4.127708599862939,7.811498145098851,4.922043922847324,3.5779381841489326,1.4221359984733188,1.2828891486522795,0.13098620924321805,0.6549310462160902,0.6378743348429337,0.08355274109461504,0.03770254061899264,0.0376211718577657
3,35,2.604869850664517,7.794624451253165,6.1959368887292,3.581808825739115,1.5119532941376506,1.283386420983284,0.065332219288574,0.32666109644287,1.096051610590436,0.07160748417468908,0.035448632844581024,0.047307303015834856
96,9,2662.252780287443,614.5601090011195,0.19380963130537682,0.40338320901609115,0.17668773857105805,0.33567947674996873,0.06239750562944406,0.3119875281472203,-1.4660212112703563,-0.09147606678312646,-0.024760889200265757,-0.045797825056718144
71,20,11.526834629697348,16775.85071809021,2.94540465402414,0.07720718595173334,1.1911683108185804,0.07433749168006909,0.10258168920066946,0.5129084460033473,7.283017910829631,0.7471042797716342,0.2772577964654553,0.4197600598103375
0,88,6.535981386809407,3.7220802116033695,3.9115113667256542,5.183309431518146,1.3233540880061654,1.4431535995861136,0.18521491982437718,0.9260745991218859,-0.5630398010978346,-0.10428337161826871,-0.03774834271303451,-0.030831462267229326
27,34,3234.750068824133,104.91190277654344,0.17582459860004013,0.9763097311638257,0.16161651882524763,0.656053851480074,0.17258166955076376,0.8629083477538189,-3.4285859686660762,-0.591711090670714,-0.2061148709866964,-0.30210045384042294
21,11,13.154302990357783,222.12123672915587,2.7571860944142363,0.6709728672574028,1.1591668014213916,0.5024183326477355,0.09881762097900627,0.49408810489503135,2.8264744155011554,0.27930547749785145,0.1552999981502199,0.21619015865604463
8,113,12426.356496905111,6061.354210413826,0.0897073640450797,0.12844439814002867,0.0858563888787105,0.12069321449249193,0.1720268608260101,0.8601343041300504,-0.7178864986436082,-0.12349576079103568,-0.014952379815666626,-0.02741843263700261
71,68,11.526834629697348,7657.041530303628,2.94540465402414,0.11427980711231808,1.1911683108185804,0.10810282227346377,0.2818250065206489,1.4091250326032445,6.49870320176092,1.8314970722120332,0.6093947005774291,0.6720517262570233
15,66,2839.1502326771993,3.5376180102113692,0.18767473580055763,5.316729091804491,0.1715746246270746,1.4533076256054878,0.1579338649210551,0.7896693246052755,-6.687806450345804,-1.0562311205470754,-0.4505162483824515,-0.555903014781592
40,49,2.7122439253325923,19354.123047075387,6.072054031321146,0.0718808577848553,1.5044631782097568,0.06938705718986804,0.30163658790313336,1.5081829395156667,8.872884444125638,2.676386588584848,0.7602782456288151,0.7972261994472137
44,34,8424.95037102489,104.91190277654344,0.10894726302774776,0.9763097311638257,0.10331909662960058,0.656053851480074,0.18251084683466073,0.9125542341733037,-4.385831887717196,-0.8004618919017241,-0.24360341858971574,-0.36049007267985356
4,8,7.811498145098851,12426.356496905111,3.5779381841489326,0.0897073640450797,1.2828891486522795,0.0858563888787105,0.24984251871797714,1.2492125935898857,7.37197825039486,1.8418336140127982,0.6111881781424824,0.6969264695698398
40,17,2.7122439253325923,224.16058410159167,6.072054031321146,0.6679137362289975,1.5044631782097568,0.5007011487358435,0.1103408127612035,0.5517040638060176,4.4145863793176865,0.48710904909845215,0.2554698819721656,0.3225904618730242
67,8,494.99227922333824,12426.356496905111,0.4494700803003817,0.0897073640450797,0.36699372971746,0.0858563888787105,0.23802848159021792,1.1901424079510896,3.223032854888473,0.7671736165644883,0.1639342675280126,0.2567489009185989
