data_structure,asym_model_beta_intercept,asym_model_beta_delta_logK,asym_model_beta_divergence_time,asym_model_r2,asym_model_n,ovule_proxy_beta_intercept,ovule_proxy_beta_delta_logO_proxy,ovule_proxy_beta_divergence_time,ovule_proxy_r2,ovule_proxy_n,post_model_beta_intercept,post_model_beta_divergence_time,post_model_beta_abs_delta_logK,post_model_r2,post_model_n,replicate,alpha,psi,architecture,n_tips,mean_K,median_K,prop_K_gt_1,mean_omega,mean_filter_F,mean_sweeps,n_pairs_used,beta_intercept,beta_maternal_logK,beta_divergence_time,r2,n
sparse_reciprocal,-0.007025004487570661,0.05526049092587886,0.0030466489861816315,0.06271617427636278,326.0,-0.002505933223510766,-0.011311258594551642,-0.00388557642936116,0.013379177278794008,326.0,-0.0243648193697279,0.5019397150847889,0.0034140397746638003,0.6139742728355124,326.0,1,1.25,0.005,pleiotropic,50,5.41115885612879,4.483631277781198,1.0,0.7083894402501452,1.3259392646036645,3.36,326,,,,,
pi_pairs,-0.044917399306067196,0.07096036390471824,0.03111488660019784,0.1564929836916361,25.0,-0.06605932115969677,-0.0035732861063207666,0.06467501450346777,0.031028701895051136,25.0,-0.02329126917592119,0.5256903753559331,0.022795767897247746,0.5321835978259287,25.0,1,1.25,0.005,pleiotropic,50,5.41115885612879,4.483631277781198,1.0,0.7083894402501452,1.3259392646036645,3.36,25,,,,,
one_direction,,,,,,,,,,,,,,,,1,1.25,0.005,pleiotropic,50,5.41115885612879,4.483631277781198,1.0,0.7083894402501452,1.3259392646036645,3.36,1225,0.26713201409599463,0.12198933650594784,0.2041623329987017,0.31528528283177504,1225.0
summary_only,0.008224041886583721,0.07370184432560879,-0.013713640447041549,0.09810832699052863,1225.0,0.008969917982186906,-0.015860335231108663,-0.014373558137264507,0.024553642970488343,1225.0,-0.02649527227884698,0.514045110022686,0.00133602238599661,0.6310159332600831,1225.0,1,1.25,0.005,pleiotropic,50,5.41115885612879,4.483631277781198,1.0,0.7083894402501452,1.3259392646036645,3.36,1225,,,,,
dense_reciprocal,0.0064258882700716675,0.0443109937970845,0.0006372055542730224,0.03482009221905791,1225.0,0.013794175311244036,-0.01485970113854292,0.0009800808136343705,0.013732502923784695,1225.0,-0.04231251002361309,0.48735047129716147,0.01985738371363178,0.5234558171468829,1225.0,2,1.25,0.005,pleiotropic,50,4.814403503632497,4.112596723525403,1.0,0.6701088543286633,1.2771268617205083,3.42,1225,,,,,
sparse_reciprocal,0.004428261904934448,0.023000558761905092,0.009852934796905313,0.011455916631508689,292.0,0.009068948248052664,-0.005504981096706569,0.010331295361163445,0.003148080842224177,292.0,-0.030191194379166616,0.5354546210075557,-0.008849258682868793,0.573886241245678,292.0,2,1.25,0.005,pleiotropic,50,4.814403503632497,4.112596723525403,1.0,0.6701088543286633,1.2771268617205083,3.42,292,,,,,
pi_pairs,0.12268722712507377,0.031840556916160306,-0.08656070413781841,0.10721235604347745,25.0,0.1271380751525768,-0.028641335283489743,-0.08913600449582626,0.1611648215881728,25.0,-0.1263712650188343,0.520335610762558,0.1357853882924831,0.8134994884673858,25.0,2,1.25,0.005,pleiotropic,50,4.814403503632497,4.112596723525403,1.0,0.6701088543286633,1.2771268617205083,3.42,25,,,,,
one_direction,,,,,,,,,,,,,,,,2,1.25,0.005,pleiotropic,50,4.814403503632497,4.112596723525403,1.0,0.6701088543286633,1.2771268617205083,3.42,1225,0.33607129243343936,0.0943330366149748,0.16596440713852983,0.26777216689376715,1225.0
summary_only,0.0064258882700716675,0.0443109937970845,0.0006372055542730224,0.03482009221905791,1225.0,0.013794175311244036,-0.01485970113854292,0.0009800808136343705,0.013732502923784695,1225.0,-0.04231251002361309,0.48735047129716147,0.01985738371363178,0.5234558171468829,1225.0,2,1.25,0.005,pleiotropic,50,4.814403503632497,4.112596723525403,1.0,0.6701088543286633,1.2771268617205083,3.42,1225,,,,,
dense_reciprocal,-0.0013066855863139216,0.02367295079164369,-0.0014642363378400886,0.012868716889805398,1225.0,-0.0004335582472615761,-0.011855808612681802,-0.0018680546782416315,0.01605097584762971,1225.0,-0.025823016175619027,0.5163260944298678,0.005041875516400825,0.6064685235046203,1225.0,0,1.25,0.02,independent,50,18.210127078087208,16.50823059886438,1.0,0.9117478693575032,1.5295094438283419,5.54,1225,,,,,
sparse_reciprocal,-0.008667460210057815,0.03209949359223371,0.019551583014224577,0.028669819357270643,302.0,-0.006252339686739076,-0.014247246390726172,0.0171920921593415,0.026486533947183477,302.0,-0.025071854253719907,0.5077691034685028,0.0028232798320714492,0.6032942877751586,302.0,0,1.25,0.02,independent,50,18.210127078087208,16.50823059886438,1.0,0.9117478693575032,1.5295094438283419,5.54,302,,,,,
pi_pairs,0.06394109173901563,-0.01134339957636922,-0.08849583012723496,0.11809805154409547,25.0,0.07044278369449912,-0.009163820716660345,-0.10032354924510639,0.12487341826303289,25.0,-0.008065160548089664,0.5839430280612856,-0.01774920789304588,0.6923291527818717,25.0,0,1.25,0.02,independent,50,18.210127078087208,16.50823059886438,1.0,0.9117478693575032,1.5295094438283419,5.54,25,,,,,
one_direction,,,,,,,,,,,,,,,,0,1.25,0.02,independent,50,18.210127078087208,16.50823059886438,1.0,0.9117478693575032,1.5295094438283419,5.54,1225,0.06287001746481181,0.024932748601507473,0.3084961987106061,0.5900241570303338,1225.0
summary_only,-0.0013066855863139216,0.02367295079164369,-0.0014642363378400886,0.012868716889805398,1225.0,-0.0004335582472615761,-0.011855808612681802,-0.0018680546782416315,0.01605097584762971,1225.0,-0.025823016175619027,0.5163260944298678,0.005041875516400825,0.6064685235046203,1225.0,0,1.25,0.02,independent,50,18.210127078087208,16.50823059886438,1.0,0.9117478693575032,1.5295094438283419,5.54,1225,,,,,
dense_reciprocal,-0.0024638160735425208,0.028563909628512307,0.010272666184434214,0.018108972046001703,1225.0,-0.0042709286622971705,-0.0044903015261826915,0.012573686806756867,0.0033202582549105575,1225.0,-0.048155568471439966,0.5396904911771936,0.0060913214935588485,0.6003050401091041,1225.0,1,1.25,0.02,independent,50,19.362877817480285,17.338937396643935,1.0,0.9196463170544946,1.5290550068975342,5.14,1225,,,,,
sparse_reciprocal,-0.003495503057717609,0.026280451167527197,0.022192525750032433,0.018142200319622548,297.0,-0.004192247666136789,-0.010631821856379203,0.023844056902364685,0.016797944286034427,297.0,-0.05415729712384765,0.5322671289155994,0.029629506461556748,0.609249989142608,297.0,1,1.25,0.02,independent,50,19.362877817480285,17.338937396643935,1.0,0.9196463170544946,1.5290550068975342,5.14,297,,,,,
pi_pairs,0.010518016494231461,0.012355246277216087,-0.022186332194193557,0.010728818693046427,25.0,0.008654948209674817,0.004231560783823144,-0.024041905237535546,0.008775079482680193,25.0,-0.08445410967126923,0.6280539540734772,0.036505638837520255,0.6461276399512255,25.0,1,1.25,0.02,independent,50,19.362877817480285,17.338937396643935,1.0,0.9196463170544946,1.5290550068975342,5.14,25,,,,,
one_direction,,,,,,,,,,,,,,,,1,1.25,0.02,independent,50,19.362877817480285,17.338937396643935,1.0,0.9196463170544946,1.5290550068975342,5.14,1225,0.033945727746735835,0.03321787053965623,0.30662089020670275,0.55309348128221,1225.0
summary_only,-0.0024638160735425208,0.028563909628512307,0.010272666184434214,0.018108972046001703,1225.0,-0.0042709286622971705,-0.0044903015261826915,0.012573686806756867,0.0033202582549105575,1225.0,-0.048155568471439966,0.5396904911771936,0.0060913214935588485,0.6003050401091041,1225.0,1,1.25,0.02,independent,50,19.362877817480285,17.338937396643935,1.0,0.9196463170544946,1.5290550068975342,5.14,1225,,,,,
dense_reciprocal,0.0015434177601521429,0.018809774629565654,-0.006452338206208406,0.007146077825105457,1225.0,0.001627666807378834,-0.010636916536179474,-0.005215616913678826,0.012633093156439568,1225.0,-0.030355137431255452,0.5196598925856395,-0.011505659506718573,0.5772678007325489,1225.0,2,1.25,0.02,independent,50,19.38687974894442,18.026368469688293,1.0,0.9232600081419435,1.5249184080172182,5.06,1225,,,,,
sparse_reciprocal,0.015038150516610338,0.015410119774202622,-0.017004485969100827,0.006281654165835038,313.0,0.0157613887992823,-0.0029681171193823262,-0.01475925627402203,0.002398291085892401,313.0,-0.0217675970775718,0.5181668024833008,-0.038167043283691755,0.5654740074711542,313.0,2,1.25,0.02,independent,50,19.38687974894442,18.026368469688293,1.0,0.9232600081419435,1.5249184080172182,5.06,313,,,,,
pi_pairs,-0.03683413765141394,0.03355986035458231,0.038628541933555055,0.042405626215229586,25.0,-0.03557495349543207,-0.03570538766096017,0.03960979969879486,0.2028948904164256,25.0,-0.0763557258107255,0.703982308898651,-0.05339358314103121,0.7500595950405888,25.0,2,1.25,0.02,independent,50,19.38687974894442,18.026368469688293,1.0,0.9232600081419435,1.5249184080172182,5.06,25,,,,,
one_direction,,,,,,,,,,,,,,,,2,1.25,0.02,independent,50,19.38687974894442,18.026368469688293,1.0,0.9232600081419435,1.5249184080172182,5.06,1225,0.03228143303767335,0.028446766729977147,0.34101165791197,0.5734473112546234,1225.0
summary_only,0.0015434177601521429,0.018809774629565654,-0.006452338206208406,0.007146077825105457,1225.0,0.001627666807378834,-0.010636916536179474,-0.005215616913678826,0.012633093156439568,1225.0,-0.030355137431255452,0.5196598925856395,-0.011505659506718573,0.5772678007325489,1225.0,2,1.25,0.02,independent,50,19.38687974894442,18.026368469688293,1.0,0.9232600081419435,1.5249184080172182,5.06,1225,,,,,
dense_reciprocal,0.009367685894797993,0.026618936954922064,-0.00826329222256843,0.009324049719157235,1225.0,0.008073801997813403,-0.002905655734352166,-0.003467846964034125,0.0003864587418713761,1225.0,-0.047764361937139066,0.5069240895367435,0.03549371842781452,0.3864749094266161,1225.0,0,1.25,0.02,linked,50,22.5118968862403,22.918276396443623,1.0,0.9357751849465623,1.5788704405322012,5.0,1225,,,,,
sparse_reciprocal,0.014116420252927718,0.01775444971363295,-0.02752134191164643,0.005766402375740776,296.0,0.011825482261985744,-0.004668283815175806,-0.023508930779038702,0.0022139144715953574,296.0,-0.04358597844633007,0.5201476224079857,0.03782451885979158,0.36536006427010626,296.0,0,1.25,0.02,linked,50,22.5118968862403,22.918276396443623,1.0,0.9357751849465623,1.5788704405322012,5.0,296,,,,,
pi_pairs,0.023878609780726257,0.046364444615328945,-0.0513831410832171,0.07247736103647717,25.0,0.039878166484482856,-0.009980042528300745,-0.0753046284649395,0.03041929632859286,25.0,-0.02393227806373895,0.36997428811773553,0.1366457184130265,0.3109508116785762,25.0,0,1.25,0.02,linked,50,22.5118968862403,22.918276396443623,1.0,0.9357751849465623,1.5788704405322012,5.0,25,,,,,
one_direction,,,,,,,,,,,,,,,,0,1.25,0.02,linked,50,22.5118968862403,22.918276396443623,1.0,0.9357751849465623,1.5788704405322012,5.0,1225,0.4014447013791631,0.06451079971628518,0.16637134031814638,0.09283214761802261,1225.0
summary_only,0.009367685894797993,0.026618936954922064,-0.00826329222256843,0.009324049719157235,1225.0,0.008073801997813403,-0.002905655734352166,-0.003467846964034125,0.0003864587418713761,1225.0,-0.047764361937139066,0.5069240895367435,0.03549371842781452,0.3864749094266161,1225.0,0,1.25,0.02,linked,50,22.5118968862403,22.918276396443623,1.0,0.9357751849465623,1.5788704405322012,5.0,1225,,,,,
dense_reciprocal,-0.003346104144882385,0.03308307058395936,0.011208941474751127,0.021980383513695356,1225.0,-0.005393868410672301,-0.004552442414320913,0.014925101766242021,0.002939025936248063,1225.0,-0.03620133413221795,0.5136439048404517,0.003299237380948171,0.4812739777519961,1225.0,1,1.25,0.02,linked,50,21.638768817296537,20.72480177170915,1.0,0.9283605281570985,1.5406179769567385,5.06,1225,,,,,
sparse_reciprocal,-0.005293062155192684,0.05738400340977878,0.011575181750323358,0.05192881652328951,315.0,-0.008560804008426235,-0.011789467266714187,0.019989272947824432,0.01255868172764929,315.0,-0.011948407179963842,0.49526506253090785,-0.021498946409874677,0.468444476666384,315.0,1,1.25,0.02,linked,50,21.638768817296537,20.72480177170915,1.0,0.9283605281570985,1.5406179769567385,5.06,315,,,,,
pi_pairs,0.09574722857144152,0.06294491261130702,-0.1378018611423072,0.2465365332341929,25.0,0.08888357713750933,-0.006167098528796641,-0.1269384250882594,0.14552125916828262,25.0,-0.1611728523064373,0.7790718692019363,0.09637644916672225,0.8830552196818309,25.0,1,1.25,0.02,linked,50,21.638768817296537,20.72480177170915,1.0,0.9283605281570985,1.5406179769567385,5.06,25,,,,,
one_direction,,,,,,,,,,,,,,,,1,1.25,0.02,linked,50,21.638768817296537,20.72480177170915,1.0,0.9283605281570985,1.5406179769567385,5.06,1225,0.40116502264386883,0.07105640916109333,0.126969337749844,0.13818112948831007,1225.0
summary_only,-0.003346104144882385,0.03308307058395936,0.011208941474751127,0.021980383513695356,1225.0,-0.005393868410672301,-0.004552442414320913,0.014925101766242021,0.002939025936248063,1225.0,-0.03620133413221795,0.5136439048404517,0.003299237380948171,0.4812739777519961,1225.0,1,1.25,0.02,linked,50,21.638768817296537,20.72480177170915,1.0,0.9283605281570985,1.5406179769567385,5.06,1225,,,,,
dense_reciprocal,-0.011263538207875451,0.03954498589983732,0.007449919205178347,0.02523450644304437,1225.0,-0.008953061242693926,-0.01382828933334625,0.0009813947449869697,0.021998501837880213,1225.0,-0.023413918805066353,0.5180261789461288,-0.029164659309678972,0.4173111798259329,1225.0,2,1.25,0.02,linked,50,17.396208177416362,15.736165428351704,1.0,0.9137831132807404,1.5398750705887452,5.0,1225,,,,,
sparse_reciprocal,0.009131169287289747,0.061859131349109905,-0.00328799787339972,0.060934596607010394,312.0,0.015335805840627449,-0.02484782429669047,-0.020470460328025145,0.07430393012768044,312.0,-0.01093195693925977,0.4634577211661734,-0.006410092886563346,0.380573228495224,312.0,2,1.25,0.02,linked,50,17.396208177416362,15.736165428351704,1.0,0.9137831132807404,1.5398750705887452,5.0,312,,,,,
pi_pairs,0.07565500641943172,0.02647469661514762,-0.0916217807660936,0.06889750683831031,25.0,0.08216242494937125,-0.017372695889246198,-0.10531504599560468,0.10019461118896955,25.0,-0.12640857773872613,0.40983074367629513,0.0971784231760918,0.47476892470509013,25.0,2,1.25,0.02,linked,50,17.396208177416362,15.736165428351704,1.0,0.9137831132807404,1.5398750705887452,5.0,25,,,,,
one_direction,,,,,,,,,,,,,,,,2,1.25,0.02,linked,50,17.396208177416362,15.736165428351704,1.0,0.9137831132807404,1.5398750705887452,5.0,1225,0.4223787353888062,0.07103334668439552,0.12370759644088215,0.12913932080431678,1225.0
summary_only,-0.011263538207875451,0.03954498589983732,0.007449919205178347,0.02523450644304437,1225.0,-0.008953061242693926,-0.01382828933334625,0.0009813947449869697,0.021998501837880213,1225.0,-0.023413918805066353,0.5180261789461288,-0.029164659309678972,0.4173111798259329,1225.0,2,1.25,0.02,linked,50,17.396208177416362,15.736165428351704,1.0,0.9137831132807404,1.5398750705887452,5.0,1225,,,,,
dense_reciprocal,-0.008634768859968653,0.02035728637153754,0.0038913903890417994,0.005348224972485327,1225.0,-0.00852023797555192,-0.0026550299974297392,0.0038096372680451523,0.0008925763405688292,1225.0,-0.04259228967293984,0.534128218697163,-0.013807897704708045,0.5608076942392594,1225.0,0,1.25,0.02,pleiotropic,50,18.097166174001824,17.096306794991953,1.0,0.920830276843273,1.544481313613019,4.08,1225,,,,,
sparse_reciprocal,-0.00017807832240117103,0.0017917516115158426,0.0042250699086377,0.00014357914079454748,300.0,9.725210999116102e-06,0.005201313796689331,0.005037303751180559,0.003418369493377038,300.0,-0.027215081217326943,0.5095181177678005,-0.029163165608382214,0.4971893536842438,300.0,0,1.25,0.02,pleiotropic,50,18.097166174001824,17.096306794991953,1.0,0.920830276843273,1.544481313613019,4.08,300,,,,,
pi_pairs,-0.007303708855085408,-0.004682271309416466,-0.10716673912688292,0.04568473178052013,25.0,-0.005608553061380489,0.002905979094116967,-0.11068704114342415,0.04664605734448379,25.0,0.0938268550567527,0.3998452947550045,-0.20853965165904687,0.4264102493979173,25.0,0,1.25,0.02,pleiotropic,50,18.097166174001824,17.096306794991953,1.0,0.920830276843273,1.544481313613019,4.08,25,,,,,
one_direction,,,,,,,,,,,,,,,,0,1.25,0.02,pleiotropic,50,18.097166174001824,17.096306794991953,1.0,0.920830276843273,1.544481313613019,4.08,1225,0.5405424797359196,0.01850141895781461,0.13024113748336222,0.08500486163460652,1225.0
summary_only,-0.008634768859968653,0.02035728637153754,0.0038913903890417994,0.005348224972485327,1225.0,-0.00852023797555192,-0.0026550299974297392,0.0038096372680451523,0.0008925763405688292,1225.0,-0.04259228967293984,0.534128218697163,-0.013807897704708045,0.5608076942392594,1225.0,0,1.25,0.02,pleiotropic,50,18.097166174001824,17.096306794991953,1.0,0.920830276843273,1.544481313613019,4.08,1225,,,,,
dense_reciprocal,-0.004742840818384411,0.02575040496284935,0.011288022380784845,0.011253227088795392,1225.0,-0.001754982987183497,-0.007832719639587767,0.009917280452663633,0.0070415751054412334,1225.0,-0.01791609953615104,0.523819651636428,-0.028308091071563436,0.6110553092708417,1225.0,1,1.25,0.02,pleiotropic,50,19.76735512021804,17.78544169589926,1.0,0.9254331003291558,1.5513467125306901,5.36,1225,,,,,
sparse_reciprocal,0.0028575584526293455,0.020978870487527973,-0.007543550159851408,0.007780099060783696,298.0,0.005021007554174907,-0.008184900642782732,-0.007188307163009143,0.007772083062541069,298.0,-0.002982595216746281,0.4656709004095919,-0.025457476066210138,0.5319374904986243,298.0,1,1.25,0.02,pleiotropic,50,19.76735512021804,17.78544169589926,1.0,0.9254331003291558,1.5513467125306901,5.36,298,,,,,
pi_pairs,0.006463891447576925,-0.03432252801202004,-0.026625827796587863,0.022181450492917087,25.0,0.025616252871064945,0.03001848507547887,-0.05424633880536244,0.14316153664139364,25.0,0.04002141098826369,0.4474362654451568,-0.10380047140664116,0.5848043605884927,25.0,1,1.25,0.02,pleiotropic,50,19.76735512021804,17.78544169589926,1.0,0.9254331003291558,1.5513467125306901,5.36,25,,,,,
one_direction,,,,,,,,,,,,,,,,1,1.25,0.02,pleiotropic,50,19.76735512021804,17.78544169589926,1.0,0.9254331003291558,1.5513467125306901,5.36,1225,0.4720390975522258,0.06825290721840138,0.11842837749034787,0.12821941534386083,1225.0
summary_only,-0.004742840818384411,0.02575040496284935,0.011288022380784845,0.011253227088795392,1225.0,-0.001754982987183497,-0.007832719639587767,0.009917280452663633,0.0070415751054412334,1225.0,-0.01791609953615104,0.523819651636428,-0.028308091071563436,0.6110553092708417,1225.0,1,1.25,0.02,pleiotropic,50,19.76735512021804,17.78544169589926,1.0,0.9254331003291558,1.5513467125306901,5.36,1225,,,,,
dense_reciprocal,-0.008804439485702921,0.015148347536154304,0.02045019204381005,0.0034490424884024984,1225.0,-0.008433445052177581,-0.002329316513308482,0.019918241793382224,0.0006912967452994412,1225.0,-0.01947105195717373,0.5033999129150761,-0.016564115277820066,0.5531447069423616,1225.0,2,1.25,0.02,pleiotropic,50,15.002535720144444,14.421853349318416,1.0,0.9024942935168194,1.5141001978439441,4.46,1225,,,,,
sparse_reciprocal,-0.01581329569514409,-0.008556475440159694,0.03109146858521385,0.0025786503980360642,312.0,-0.015499378142518635,-0.0016517340474683576,0.03133497744332352,0.0017702091269792275,312.0,-0.035614802701743935,0.5616411841428108,-0.009727887362735032,0.6534259553206272,312.0,2,1.25,0.02,pleiotropic,50,15.002535720144444,14.421853349318416,1.0,0.9024942935168194,1.5141001978439441,4.46,312,,,,,
pi_pairs,-0.0660600010896863,-0.11328601272653258,0.1387260677321334,0.15086443079802625,25.0,-0.0665304308710675,0.018063662235691252,0.08511712159887656,0.014888714500497557,25.0,-0.03806603630403749,0.47983450241693903,0.03515133939673065,0.5911086126970008,25.0,2,1.25,0.02,pleiotropic,50,15.002535720144444,14.421853349318416,1.0,0.9024942935168194,1.5141001978439441,4.46,25,,,,,
one_direction,,,,,,,,,,,,,,,,2,1.25,0.02,pleiotropic,50,15.002535720144444,14.421853349318416,1.0,0.9024942935168194,1.5141001978439441,4.46,1225,0.4592786573509149,0.05408955151877223,0.2013035427791448,0.07734051416146337,1225.0
summary_only,-0.008804439485702921,0.015148347536154304,0.02045019204381005,0.0034490424884024984,1225.0,-0.008433445052177581,-0.002329316513308482,0.019918241793382224,0.0006912967452994412,1225.0,-0.01947105195717373,0.5033999129150761,-0.016564115277820066,0.5531447069423616,1225.0,2,1.25,0.02,pleiotropic,50,15.002535720144444,14.421853349318416,1.0,0.9024942935168194,1.5141001978439441,4.46,1225,,,,,
dense_reciprocal,-0.0017384191127676944,0.015960783685787225,-0.005990618854313187,0.003963732634301942,1225.0,-0.0036892371379224007,-0.0011631855584225527,-0.004156881416301777,0.0002229165077707318,1225.0,-0.03224772839193826,0.5166251627967453,0.001749073309250206,0.48591130956333306,1225.0,0,1.25,0.05,independent,50,54.84523905432553,48.51754079864307,1.0,0.9728065034076644,1.6249526821032783,6.0,1225,,,,,
sparse_reciprocal,0.005223228915921623,0.003067411092736656,-0.018076498931037195,0.0018191902762461076,308.0,0.004928153940814964,0.004122274192249755,-0.017780523037225392,0.0032422417435031825,308.0,-0.01626007467313172,0.5043376224206375,-0.008495715438414682,0.4456614764265924,308.0,0,1.25,0.05,independent,50,54.84523905432553,48.51754079864307,1.0,0.9728065034076644,1.6249526821032783,6.0,308,,,,,
pi_pairs,-0.005647636959309761,-0.02783946539565383,-0.028978369135457805,0.028133855290703114,25.0,-0.007003672328815019,0.014722027802013295,-0.02438179297129362,0.041044038187640575,25.0,-0.02301258409238596,0.593192459405373,-0.05639320977278734,0.484302850531084,25.0,0,1.25,0.05,independent,50,54.84523905432553,48.51754079864307,1.0,0.9728065034076644,1.6249526821032783,6.0,25,,,,,
one_direction,,,,,,,,,,,,,,,,0,1.25,0.05,independent,50,54.84523905432553,48.51754079864307,1.0,0.9728065034076644,1.6249526821032783,6.0,1225,0.05622843051646889,0.024053161996870354,0.3196455940307758,0.5159573898423633,1225.0
summary_only,-0.0017384191127676944,0.015960783685787225,-0.005990618854313187,0.003963732634301942,1225.0,-0.0036892371379224007,-0.0011631855584225527,-0.004156881416301777,0.0002229165077707318,1225.0,-0.03224772839193826,0.5166251627967453,0.001749073309250206,0.48591130956333306,1225.0,0,1.25,0.05,independent,50,54.84523905432553,48.51754079864307,1.0,0.9728065034076644,1.6249526821032783,6.0,1225,,,,,
dense_reciprocal,0.0048684305793529475,0.019154664755956348,-0.011823169021238457,0.00925375369735415,1225.0,0.0052864859918018625,-0.0036939481380830076,-0.01280980275253931,0.0037778150982989978,1225.0,-0.023323369960481972,0.49966990568464503,-0.010598973227129618,0.6445611991248305,1225.0,1,1.25,0.05,independent,50,47.41241629395319,42.20339375156935,1.0,0.9672425018748584,1.61364624949546,6.02,1225,,,,,
sparse_reciprocal,0.005644698716944735,0.02614913087116369,0.006394154296871912,0.014920824813338451,301.0,0.006449380148484831,-0.007592016626211648,0.004044835004296948,0.008557275799256692,301.0,-0.0062285674248895185,0.5108318393791387,-0.0371947134506083,0.6180596880320861,301.0,1,1.25,0.05,independent,50,47.41241629395319,42.20339375156935,1.0,0.9672425018748584,1.61364624949546,6.02,301,,,,,
pi_pairs,0.0529238871106488,-0.0017742418073271732,-0.09810429838125262,0.06631542539419888,25.0,0.07075940762522057,0.03325150700006191,-0.1265707112207775,0.18933674836672565,25.0,-0.027800869823131152,0.5744407832860001,0.014314546901807055,0.7696887175063123,25.0,1,1.25,0.05,independent,50,47.41241629395319,42.20339375156935,1.0,0.9672425018748584,1.61364624949546,6.02,25,,,,,
one_direction,,,,,,,,,,,,,,,,1,1.25,0.05,independent,50,47.41241629395319,42.20339375156935,1.0,0.9672425018748584,1.61364624949546,6.02,1225,0.07393522401036876,0.01791366182226046,0.31875780318965485,0.6464582393798184,1225.0
summary_only,0.0048684305793529475,0.019154664755956348,-0.011823169021238457,0.00925375369735415,1225.0,0.0052864859918018625,-0.0036939481380830076,-0.01280980275253931,0.0037778150982989978,1225.0,-0.023323369960481972,0.49966990568464503,-0.010598973227129618,0.6445611991248305,1225.0,1,1.25,0.05,independent,50,47.41241629395319,42.20339375156935,1.0,0.9672425018748584,1.61364624949546,6.02,1225,,,,,
dense_reciprocal,-0.007356543542656463,0.029702024796749788,0.008798802985990166,0.016612673373739062,1225.0,-0.005223991394064968,-0.004298905429408605,0.009513313419851533,0.002025252395097432,1225.0,-0.04517309424314131,0.5283851682143568,0.007629450675229345,0.37732663773325037,1225.0,2,1.25,0.05,independent,50,51.249779337051656,47.605377016998155,1.0,0.969135573104309,1.6284516740809212,6.68,1225,,,,,
sparse_reciprocal,-0.014128967632188339,0.025396462382791002,0.005439135839211028,0.01330428195039679,300.0,-0.011035848225716363,-0.009394338867336129,0.0036605364049014607,0.008603711713927042,300.0,-0.06611514861335953,0.532628204724034,0.02673429241537501,0.4192424734657815,300.0,2,1.25,0.05,independent,50,51.249779337051656,47.605377016998155,1.0,0.969135573104309,1.6284516740809212,6.68,300,,,,,
pi_pairs,-0.22215697629517167,-0.0314888191803917,0.2175832891925542,0.11548540598537183,25.0,-0.2264722131681508,0.038125031722537506,0.21808237215174103,0.21246133184750993,25.0,-0.12808844272267791,0.7497440046656226,-0.1487158554709873,0.520061496280944,25.0,2,1.25,0.05,independent,50,51.249779337051656,47.605377016998155,1.0,0.969135573104309,1.6284516740809212,6.68,25,,,,,
one_direction,,,,,,,,,,,,,,,,2,1.25,0.05,independent,50,51.249779337051656,47.605377016998155,1.0,0.969135573104309,1.6284516740809212,6.68,1225,0.013010965551864533,0.038161121926784586,0.30897909836974796,0.40623871929571476,1225.0
summary_only,-0.007356543542656463,0.029702024796749788,0.008798802985990166,0.016612673373739062,1225.0,-0.005223991394064968,-0.004298905429408605,0.009513313419851533,0.002025252395097432,1225.0,-0.04517309424314131,0.5283851682143568,0.007629450675229345,0.37732663773325037,1225.0,2,1.25,0.05,independent,50,51.249779337051656,47.605377016998155,1.0,0.969135573104309,1.6284516740809212,6.68,1225,,,,,
dense_reciprocal,-0.01181106587569956,0.02330415826481752,0.006559418496497236,0.014641958002039934,1225.0,-0.014404096107187622,-0.006992949046672205,0.006458656633869505,0.006279768583820733,1225.0,-0.040144871016965004,0.530866630922159,-0.007164429389874864,0.5561654523160529,1225.0,0,1.25,0.05,linked,50,39.29619002863308,32.996099404716915,1.0,0.9585528434418231,1.6227606470494556,5.74,1225,,,,,
sparse_reciprocal,-0.0011945019946008309,0.007195428777570123,-0.004571289130421133,0.0013679874830987426,303.0,-0.002426773733534868,-0.0004148594778556735,-0.004838295676196308,0.0001848777710642402,303.0,-0.03346412218645796,0.5365357307725072,-0.008969702030445316,0.550230063697182,303.0,0,1.25,0.05,linked,50,39.29619002863308,32.996099404716915,1.0,0.9585528434418231,1.6227606470494556,5.74,303,,,,,
pi_pairs,-0.041800629910709125,0.030477963650844694,0.07869483099077813,0.0760326883728939,25.0,-0.04122589005613267,-0.007985247011090046,0.07377893222757899,0.05177912534254436,25.0,0.025201031015005933,0.4252049621898561,-0.0040094800497603444,0.4934861458845551,25.0,0,1.25,0.05,linked,50,39.29619002863308,32.996099404716915,1.0,0.9585528434418231,1.6227606470494556,5.74,25,,,,,
one_direction,,,,,,,,,,,,,,,,0,1.25,0.05,linked,50,39.29619002863308,32.996099404716915,1.0,0.9585528434418231,1.6227606470494556,5.74,1225,0.5212933135063034,0.04100967288010153,0.12725083999716022,0.14497236966452332,1225.0
summary_only,-0.01181106587569956,0.02330415826481752,0.006559418496497236,0.014641958002039934,1225.0,-0.014404096107187622,-0.006992949046672205,0.006458656633869505,0.006279768583820733,1225.0,-0.040144871016965004,0.530866630922159,-0.007164429389874864,0.5561654523160529,1225.0,0,1.25,0.05,linked,50,39.29619002863308,32.996099404716915,1.0,0.9585528434418231,1.6227606470494556,5.74,1225,,,,,
