replicate,species_i,species_j,tip_i,tip_j,state_i,state_j,divergence_time,ovules_i,ovules_j,logO_i,logO_j,K_i,K_j,logK_i,logK_j,delta_logK_i_minus_j,delta_logO_j_minus_i,filter_i,filter_j,mismatch_D,Rpre_i_from_j,Rpre_j_from_i,asym_i_minus_j,Rpost,BDM_count,N_seed_i_from_j,N_seed_j_from_i,seeds_i_from_j,seeds_j_from_i,observed_Rpre_i_from_j,observed_Rpre_j_from_i,observed_asym_i_minus_j,N_post,post_success,observed_Rpost
0,sp_000,sp_011,0,11,few,many,0.27806039641071206,55.21897849292296,260.98226194135975,4.011306707470398,5.564452443102679,1.517044303157246,0.8950118211500979,0.4167639043943015,-0.11091835280557018,0.5276822571998717,1.553145735632281,0.9488614960126387,0.8407661636820996,0.29069177338655716,0.24105519959786914,0.21682867975632014,0.024226519841549,0.22119921692859512,1,552,2610,375,2171,0.32065217391304346,0.16819923371647505,0.1524529401965684,50,35,0.30000000000000004
0,sp_000,sp_012,0,12,few,few,0.6107927492157067,55.21897849292296,28.349057726898923,4.011306707470398,3.3445937924749725,1.517044303157246,0.8938484711973185,0.4167639043943015,-0.11221901347958835,0.5289829178738898,-0.6667129149954256,0.9488614960126387,0.7681923227025916,0.3605794189742151,0.28975118517287446,0.24194121333543617,0.04780997183743829,0.6321205588285577,4,552,283,407,191,0.2626811594202898,0.3250883392226148,-0.06240717980232502,50,12,0.76
0,sp_000,sp_013,0,13,few,many,0.6107927492157067,55.21897849292296,135.3033232068879,4.011306707470398,4.907519096640724,1.517044303157246,0.8737183025166309,0.4167639043943015,-0.13499726361247022,0.5517611680067718,0.8962123891703255,0.9488614960126387,0.9110335852876615,0.36055897025924355,0.2897374040826456,0.2799836301897384,0.009753773892907214,0.22119921692859512,1,552,1353,354,1241,0.3586956521739131,0.08277900960827789,0.2759166425656352,50,37,0.26
0,sp_000,sp_014,0,14,few,few,0.27806039641071206,55.21897849292296,27.350628755547042,4.011306707470398,3.3087395178376373,1.517044303157246,1.5215550957164263,0.4167639043943015,0.41973290114614903,-0.00296899675184753,-0.7025671896327608,0.9488614960126387,1.040563485836475,0.36871972437724987,0.2952160304385769,0.3186480424161908,-0.02343201197761391,0.0,0,552,274,347,181,0.3713768115942029,0.33941605839416056,0.031960753200042324,50,50,0.0
0,sp_000,sp_015,0,15,few,few,0.27806039641071206,55.21897849292296,44.78888576392171,4.011306707470398,3.8019600230158623,1.517044303157246,0.7622546689039893,0.4167639043943015,-0.27147456797150926,0.6882384723658108,-0.20934668445453575,0.9488614960126387,0.7273200454665756,0.26608506305227575,0.22312659591499018,0.1759540616131261,0.04717253430186408,0.0,0,552,448,459,326,0.1684782608695652,0.2723214285714286,-0.10384316770186341,50,50,0.0
0,sp_000,sp_016,0,16,few,few,0.6107927492157067,55.21897849292296,19.63026211336339,4.011306707470398,2.977072360892213,1.517044303157246,0.8079525392980428,0.4167639043943015,-0.21325196067873578,0.6300158650730373,-1.034234346578185,0.9488614960126387,0.7943716929582411,0.3982938999086794,0.31471861614758445,0.2712273050948253,0.04349131105275916,0.22119921692859512,1,552,196,338,146,0.3876811594202898,0.2551020408163265,0.13257911860396332,50,40,0.19999999999999996
0,sp_000,sp_017,0,17,few,many,0.6107927492157067,55.21897849292296,286.7009231411109,4.011306707470398,5.658439592769424,1.517044303157246,0.6855220789348359,0.4167639043943015,-0.3775745719866554,0.7943384763809569,1.6471328852990261,0.9488614960126387,0.7987038087251126,0.43457326857485956,0.3379073921037621,0.29326204459407634,0.04464534750968574,0.5276334472589853,3,552,2867,345,2015,0.375,0.29717474712242764,0.07782525287757236,50,22,0.56
0,sp_000,sp_018,0,18,few,few,0.4148330725813185,55.21897849292296,24.204959494919503,4.011306707470398,3.186557549972348,1.517044303157246,1.6804895079086937,0.4167639043943015,0.5190851247292537,-0.10232122033495222,-0.8247491574980499,0.9488614960126387,1.0333824780604848,0.3489376621302208,0.28186198869583523,0.30273243849605724,-0.020870449800222013,0.0,0,552,242,400,193,0.2753623188405797,0.2024793388429752,0.07288297999760451,50,50,0.0
0,sp_000,sp_019,0,19,few,few,1.0,55.21897849292296,28.969774444901663,4.011306707470398,3.366253025934645,1.517044303157246,2.188891728904093,0.4167639043943015,0.7833953558757567,-0.3666314514814552,-0.645053681535753,0.9488614960126387,1.0530142369659874,0.6553222827441628,0.46302840499237374,0.4984558770672829,-0.03542747207490915,0.3934693402873666,2,552,290,307,133,0.4438405797101449,0.5413793103448277,-0.09753873063468277,50,32,0.36
0,sp_000,sp_020,0,20,few,few,1.0,55.21897849292296,48.5994812060887,4.011306707470398,3.883612856077635,1.517044303157246,1.4359957518785327,0.4167639043943015,0.3618585123197992,0.05490539207450229,-0.12769385139276324,0.9488614960126387,0.8845543966006765,0.4370770856560674,0.3394785085316795,0.3206497537075099,0.01882875482416957,0.22119921692859512,1,552,486,312,217,0.4347826086956522,0.5534979423868313,-0.11871533369117904,50,39,0.21999999999999997
